AGIL02116;101583;20/05/2006;9004.86;9004.86;9798.79;;01288/0001;036;101583;;60;690.37;103.56;
AGIL02121;99857;06/04/2006;3237.92;1570.56;1753.18;;01267/0001;036;99857;05/05/2006;104;158.80;23.82;
AGIL02124;101576;20/05/2006;17133.70;17133.70;18348.77;;01260/0002;010;101576;;60;1056.58;158.49;
AGIL02124;102788;20/06/2006;17318.17;17318.17;17909.62;;01260/0002;011;102788;;29;516.18;75.27;
AGIL02128;103486;06/07/2006;49585.24;7342.69;7455.30;;01278/0003;012;103486;05/07/2006;13;98.11;14.50;
AGIL02130;101581;20/05/2006;3916.84;443.92;476.25;;01275/0003;019;101581;21/06/2006;60;28.11;4.22;
AGIL02130;102792;20/06/2006;3920.51;3920.51;4058.03;;01275/0003;020;102792;;29;120.01;17.51;
AGIL02160;97968;20/02/2006;723.47;685.36;826.23;;01305/0001;013;97968;28/02/2006;149;122.54;18.33;
AGIL02160;99177;20/03/2006;1207.55;1207.55;1409.19;;01305/0001;014;99177;;121;175.34;26.30;
AGIL02160;100383;20/04/2006;1250.83;1250.83;1406.18;;01305/0001;015;100383;;90;135.09;20.26;
AGIL02160;101591;20/05/2006;774.55;774.55;838.69;;01305/0001;016;101591;;60;55.77;8.37;
AGIL02160;102797;20/06/2006;781.50;781.50;812.68;;01305/0001;017;102797;;29;27.20;3.98;
AGIL02169;102284;06/06/2006;3662.84;3584.82;3745.25;;01298/0001;036;102284;16/06/2006;43;139.50;20.93;
AGIL02175;101080;06/05/2006;19096.94;491.69;531.20;;01302/0001;034;101080;29/05/2006;74;34.36;5.15;
AGIL02175;102286;06/06/2006;19068.14;19068.14;19958.68;;01302/0001;035;102286;;43;774.38;116.16;
AGIL02175;103490;06/07/2006;16827.30;16827.30;17064.40;;01302/0001;036;103490;;13;206.60;30.50;
AGIL02182;102803;20/06/2006;27427.70;246.95;254.66;;01308/0002;012;102803;20/06/2006;29;6.73;0.98;
AGIL02191;102812;20/06/2006;63242.18;331.73;340.13;;01340/0001;034;102812;26/06/2006;29;7.34;1.06;
AGIL02191;103104;30/06/2006;63825.50;606.97;617.98;;01340/0002;006;103104;10/07/2006;19;9.61;1.40;
AGIL02197;102825;20/06/2006;10889.19;10262.27;10698.31;;01382/0001;030;102825;04/07/2006;29;380.27;55.77;
AGIL02201;99887;06/04/2006;6533.19;6533.19;7303.82;;01309/0001;033;99887;;104;670.11;100.52;
AGIL02201;101091;06/05/2006;6508.49;6508.49;7050.06;;01309/0001;034;101091;;74;470.93;70.64;
AGIL02201;102298;06/06/2006;6487.43;6487.43;6795.58;;01309/0001;035;102298;;43;267.96;40.19;
AGIL02201;103502;06/07/2006;5303.45;5303.45;5379.65;;01309/0001;036;103502;;13;66.40;9.80;
AGIL02210;103525;06/07/2006;16981.65;16981.65;17277.35;;01337/0002;019;103525;;13;257.56;38.14;
AGIL02216;103612;06/07/2006;73869.61;12584.10;12787.55;;01498/0001;023;103612;11/07/2006;13;177.23;26.22;
AGIL02223;103524;06/07/2006;26398.22;336.41;341.43;;01336/0003;010;103524;06/07/2006;13;4.37;0.65;
AGIL02225;103530;06/07/2006;16311.55;7855.25;7965.28;;01348/0001;034;103530;11/07/2006;13;95.88;14.15;
AGIL02239;103520;06/07/2006;12358.40;12358.40;12553.06;;01331/0001;035;103520;;13;169.58;25.08;
AGIL02243;101716;20/05/2006;2951.59;359.93;389.73;;01611/0001;016;101716;20/06/2006;60;25.91;3.89;
AGIL02243;102919;20/06/2006;2977.25;2977.25;3096.03;;01611/0001;017;102919;;29;103.61;15.17;
AGIL02255;103529;06/07/2006;3039.51;2033.78;2064.13;;01347/0001;034;103529;06/07/2006;13;26.44;3.91;
AGIL02262;103543;06/07/2006;14955.28;12563.55;12723.19;;01362/0001;033;103543;11/07/2006;13;139.14;20.50;
AGIL02287;102348;06/06/2006;16671.81;505.68;529.30;;01385/0001;030;102348;12/06/2006;43;20.54;3.08;
AGIL02287;103551;06/07/2006;16617.07;16617.07;16851.21;;01385/0001;031;103551;;13;204.02;30.12;
AGIL02305;103552;06/07/2006;41599.45;41599.45;42128.07;;01387/0001;031;103552;;13;460.73;67.89;
AGIL02310;103550;06/07/2006;20933.77;10128.44;10266.95;;01384/0001;031;103550;07/07/2006;13;120.70;17.81;
AGIL02318;103563;06/07/2006;46990.24;46990.24;47587.17;;01404/0001;029;103563;;13;520.26;76.67;
AGIL02322;102907;20/06/2006;24196.22;1129.16;1174.00;;01589/0001;017;102907;14/07/2006;29;39.11;5.73;
AGIL02334;101628;20/05/2006;22669.67;1722.64;1816.27;;01397/0001;028;101628;12/07/2006;60;81.42;12.21;
AGIL02334;102834;20/06/2006;22715.89;22715.89;23309.87;;01397/0001;029;102834;;29;518.96;75.02;
AGIL02347;103569;06/07/2006;41517.58;58.05;59.11;;01417/0002;016;103569;07/07/2006;13;0.92;0.14;
AGIL02379;102837;20/06/2006;877.58;83.81;86.68;;01419/0001;028;102837;26/06/2006;29;2.50;0.37;
AGIL02380;102405;06/06/2006;3700.36;153.64;161.87;;01488/0001;023;102405;09/06/2006;43;7.16;1.07;
AGIL02380;103606;06/07/2006;3680.38;3680.38;3739.88;;01488/0001;024;103606;;13;51.83;7.67;
AGIL02389;102844;20/06/2006;24755.16;1716.35;1774.40;;01450/0002;013;102844;20/06/2006;29;50.66;7.39;
AGIL02395;102856;20/06/2006;41208.73;154.60;160.20;;01474/0001;024;102856;23/06/2006;29;4.89;0.71;
AGIL02398;101168;06/05/2006;2623.38;329.65;357.08;;01433/0001;025;101168;29/06/2006;74;23.85;3.58;
AGIL02398;102374;06/06/2006;2615.94;2615.94;2740.20;;01433/0001;026;102374;;43;108.05;16.21;
AGIL02398;103577;06/07/2006;2604.99;2604.99;2642.42;;01433/0001;027;103577;;13;32.61;4.82;
AGIL02403;102378;06/06/2006;26351.78;26351.78;27359.50;;01439/0001;026;102378;;43;876.28;131.44;
AGIL02403;103581;06/07/2006;26297.86;26297.86;26601.13;;01439/0001;027;103581;;13;264.38;38.89;
AGIL02410;102370;06/06/2006;4219.83;809.18;843.17;;01427/0001;023;102370;30/06/2006;43;29.56;4.43;
AGIL02410;103573;06/07/2006;4210.09;4210.09;4263.59;;01427/0001;024;103573;;13;46.63;6.87;
AGIL02413;102933;20/06/2006;58520.04;290.63;300.83;;01631/0002;012;102933;20/06/2006;29;8.90;1.30;
AGIL02418;103592;06/07/2006;91705.38;91705.38;93187.95;;01462/0002;022;103592;;13;1291.52;191.05;
AGIL02422;102382;06/06/2006;3718.27;931.52;970.64;;01449/0001;025;102382;06/06/2006;43;34.02;5.10;
AGIL02422;103585;06/07/2006;3968.74;3968.74;4019.17;;01449/0001;026;103585;;13;43.95;6.48;
AGIL02424;96364;06/01/2006;23363.99;23363.99;27801.58;;01443/0001;021;96364;;194;3887.98;549.61;
AGIL02424;97565;06/02/2006;23375.16;23375.16;27124.63;;01443/0001;022;97565;;163;3268.26;481.21;
AGIL02424;98761;06/03/2006;22984.95;22984.95;26045.86;;01443/0001;023;98761;;135;2661.66;399.25;
AGIL02424;99970;06/04/2006;23440.50;23440.50;25845.27;;01443/0001;024;99970;;104;2091.10;313.67;
AGIL02424;101174;06/05/2006;22297.92;22297.92;23925.60;;01443/0001;025;101174;;74;1415.37;212.31;
AGIL02424;102380;06/06/2006;22340.10;22340.10;23287.70;;01443/0001;026;102380;;43;824.00;123.60;
AGIL02424;103583;06/07/2006;23472.60;23472.60;23772.93;;01443/0001;027;103583;;13;261.75;38.58;
AGIL02427;102854;20/06/2006;82581.72;304.07;314.45;;01468/0002;019;102854;20/06/2006;29;9.06;1.32;
AGIL02428;102391;06/06/2006;102718.07;37756.70;39831.22;;01466/0001;024;102391;15/06/2006;43;1803.93;270.59;
AGIL02428;102853;20/06/2006;84067.26;5098.50;5272.62;;01466/0002;010;102853;30/06/2006;29;151.96;22.16;
AGIL02438;99979;06/04/2006;1688.62;1688.62;1887.80;;01457/0001;022;99979;;104;173.20;25.98;
AGIL02438;101182;06/05/2006;1686.74;1686.74;1827.10;;01457/0001;023;101182;;74;122.05;18.31;
AGIL02438;102386;06/06/2006;1687.90;1687.90;1768.08;;01457/0001;024;102386;;43;69.72;10.46;
AGIL02438;103589;06/07/2006;1686.72;1686.72;1710.96;;01457/0001;025;103589;;13;21.12;3.12;
AGIL02439;103604;06/07/2006;64854.30;64854.30;65956.64;;01486/0001;024;103604;;13;960.20;142.14;
AGIL02451;103615;06/07/2006;2666.23;516.00;524.34;;01501/0001;023;103615;17/07/2006;13;7.27;1.07;
AGIL02459;101179;06/05/2006;23181.12;23067.13;24986.53;;01454/0001;024;101179;19/05/2006;74;1669.04;250.36;
AGIL02459;102383;06/06/2006;21013.99;21013.99;22012.14;;01454/0001;025;102383;;43;867.96;130.19;
AGIL02459;103586;06/07/2006;20917.78;20917.78;21218.33;;01454/0001;026;103586;;13;261.88;38.67;
AGIL02459;102384;06/06/2006;19230.52;19230.52;20143.96;;01454/0002;019;102384;;43;794.30;119.14;
AGIL02459;103587;06/07/2006;19166.25;19166.25;19441.64;;01454/0002;020;103587;;13;239.96;35.43;
AGIL02459;101640;20/05/2006;19395.87;19395.87;20882.89;;01454/0003;018;101640;;60;1293.06;193.96;
AGIL02459;102846;20/06/2006;19484.66;19484.66;20204.25;;01454/0003;019;102846;;29;627.84;91.75;
AGIL02467;102855;20/06/2006;25827.54;9202.50;9533.83;;01473/0001;024;102855;13/06/2006;29;289.11;42.22;
AGIL02478;102394;06/06/2006;2478.82;1343.75;1415.74;;01471/0001;024;102394;06/07/2006;43;62.60;9.39;
AGIL02478;103595;06/07/2006;2083.93;2083.93;2117.62;;01471/0001;025;103595;;13;29.35;4.34;
AGIL02484;101206;06/05/2006;11975.45;492.75;540.51;;01497/0001;021;101206;24/05/2006;74;41.53;6.23;
AGIL02484;102410;06/06/2006;12021.89;12021.89;12698.94;;01497/0001;022;102410;;43;588.74;88.31;
AGIL02484;103611;06/07/2006;11977.79;11977.79;12181.38;;01497/0001;023;103611;;13;177.34;26.25;
AGIL02487;103614;06/07/2006;58213.92;58213.92;59155.05;;01500/0001;023;103614;;13;819.85;121.28;
AGIL02490;102884;20/06/2006;86029.03;7297.06;7546.27;;01549/0001;018;102884;27/06/2006;29;217.49;31.72;
AGIL02490;103114;30/06/2006;58341.97;3455.56;3520.33;;01549/0002;007;103114;30/06/2006;19;56.54;8.23;
AGIL02510;102865;20/06/2006;73672.25;1462.59;1517.96;;01504/0001;021;102865;29/06/2006;29;48.31;7.06;
AGIL02514;102412;06/06/2006;73356.74;34352.10;36192.38;;01499/0001;022;102412;30/06/2006;43;1600.24;240.04;
AGIL02514;103613;06/07/2006;72956.21;72956.21;74135.67;;01499/0001;023;103613;;13;1027.47;151.99;
AGIL02519;101665;20/05/2006;10192.83;2282.30;2452.90;;01512/0001;020;101665;22/05/2006;60;148.35;22.25;
AGIL02519;102869;20/06/2006;10262.63;10262.63;10632.14;;01512/0001;021;102869;;29;322.42;47.09;
AGIL02520;103632;06/07/2006;10411.21;1074.57;1091.94;;01518/0001;021;103632;06/07/2006;13;15.13;2.24;
AGIL02521;100465;20/04/2006;10905.27;10053.46;11267.41;;01521/0002;012;100465;16/06/2006;90;1055.61;158.34;
AGIL02521;101670;20/05/2006;10757.55;10757.55;11623.53;;01521/0002;013;101670;;60;753.03;112.95;
AGIL02521;102874;20/06/2006;10871.46;10871.46;11293.10;;01521/0002;014;102874;;29;367.82;53.82;
AGIL02530;102905;20/06/2006;9650.39;4352.09;4524.91;;01587/0001;018;102905;05/07/2006;29;150.75;22.07;
AGIL02535;102896;20/06/2006;13647.59;598.77;618.77;;01567/0001;018;102896;10/07/2006;29;17.46;2.54;
AGIL02539;102446;06/06/2006;8959.64;2386.28;2530.50;;01547/0001;019;102446;30/06/2006;43;125.41;18.81;
AGIL02539;103647;06/07/2006;8896.42;8896.42;9058.71;;01547/0001;020;103647;;13;141.35;20.94;
AGIL02546;103701;06/07/2006;28887.17;195.82;199.55;;01650/0001;015;103701;30/06/2006;13;3.25;0.48;
AGIL02555;101216;06/05/2006;1980.92;712.08;781.09;;01507/0001;020;101216;30/06/2006;74;60.01;9.00;
AGIL02555;102420;06/06/2006;1979.18;1979.18;2090.64;;01507/0001;021;102420;;43;96.92;14.54;
AGIL02555;103621;06/07/2006;1972.06;1972.06;2005.58;;01507/0001;022;103621;;13;29.20;4.32;
AGIL02559;101232;06/05/2006;28121.83;3832.35;4176.60;;01525/0001;018;101232;27/06/2006;74;299.35;44.90;
AGIL02559;102436;06/06/2006;28211.18;28211.18;29683.72;;01525/0001;019;102436;;43;1280.47;192.07;
AGIL02559;103637;06/07/2006;28046.07;28046.07;28487.83;;01525/0001;020;103637;;13;384.85;56.91;
AGIL02571;102448;06/06/2006;12938.13;4666.61;4903.79;;01551/0001;019;102448;05/06/2006;43;206.24;30.94;
AGIL02571;103649;06/07/2006;12865.92;12865.92;13063.23;;01551/0001;020;103649;;13;171.90;25.41;
AGIL02574;102437;06/06/2006;14248.12;5465.38;5780.69;;01533/0001;019;102437;11/07/2006;43;274.18;41.13;
AGIL02574;103638;06/07/2006;14152.69;14152.69;14399.12;;01533/0001;020;103638;;13;214.65;31.78;
AGIL02585;102877;20/06/2006;3687.32;1961.60;2024.28;;01529/0001;020;102877;29/06/2006;29;54.72;7.96;
AGIL02589;102913;20/06/2006;45268.26;208.65;215.28;;01602/0002;017;102913;20/06/2006;29;5.79;0.84;
AGIL02589;102914;20/06/2006;24343.79;1866.29;1925.64;;01602/0003;017;102914;20/06/2006;29;51.81;7.54;
AGIL02592;102891;20/06/2006;4694.25;4694.25;4871.96;;01561/0001;019;102891;;29;155.04;22.67;
AGIL02599;103644;06/07/2006;9980.98;57.01;57.86;;01544/0001;020;103644;11/07/2006;13;0.74;0.11;
AGIL02601;102910;20/06/2006;76620.73;1508.35;1554.38;;01598/0001;017;102910;20/06/2006;29;40.19;5.84;
AGIL02602;102885;20/06/2006;10346.36;157.92;163.32;;01552/0001;019;102885;21/06/2006;29;4.71;0.69;
AGIL02608;102889;20/06/2006;12498.29;2101.77;2173.55;;01559/0001;019;102889;11/07/2006;29;62.64;9.14;
AGIL02613;102445;06/06/2006;6830.89;6625.99;6953.65;;01546/0001;019;102445;28/06/2006;43;284.92;42.74;
AGIL02613;103646;06/07/2006;6794.37;6794.37;6895.75;;01546/0001;020;103646;;13;88.33;13.05;
AGIL02616;103650;06/07/2006;1409.38;1409.38;1433.93;;01553/0001;020;103650;;13;21.38;3.17;
AGIL02620;103510;06/07/2006;5239.43;1234.01;1248.92;;01323/0001;035;103510;13/07/2006;13;13.00;1.91;
AGIL02623;100486;20/04/2006;858.54;858.54;949.86;;01566/0001;017;100486;30/06/2006;90;79.41;11.91;
AGIL02623;101691;20/05/2006;851.49;851.49;911.88;;01566/0001;018;101691;;60;52.51;7.88;
AGIL02623;102895;20/06/2006;855.24;855.24;884.45;;01566/0001;019;102895;;29;25.49;3.72;
AGIL02625;102904;20/06/2006;19666.16;1693.34;1741.18;;01586/0001;018;102904;06/07/2006;29;41.78;6.06;
AGIL02625;101258;06/05/2006;19710.53;1408.15;1512.01;;01586/0002;016;101258;30/05/2006;74;90.31;13.55;
AGIL02625;102461;06/06/2006;19669.22;19669.22;20495.43;;01586/0002;017;102461;;43;718.44;107.77;
AGIL02625;103664;06/07/2006;19623.64;19623.64;19873.01;;01586/0002;018;103664;;13;217.34;32.03;
AGIL02625;102462;06/06/2006;21766.70;2607.61;2731.47;;01586/0003;015;102462;06/07/2006;43;107.70;16.16;
AGIL02625;103665;06/07/2006;21731.19;21731.19;22043.44;;01586/0003;016;103665;;13;272.07;40.18;
AGIL02626;102473;06/06/2006;38990.10;4966.71;5175.33;;01614/0001;016;102473;06/07/2006;43;181.41;27.21;
AGIL02626;103677;06/07/2006;38907.51;38907.51;39401.92;;01614/0001;017;103677;;13;430.91;63.50;
AGIL02626;102474;06/06/2006;21710.43;2555.84;2677.24;;01614/0002;015;102474;06/07/2006;43;105.57;15.83;
AGIL02626;103678;06/07/2006;21674.78;21674.78;21986.21;;01614/0002;016;103678;;13;271.36;40.07;
AGIL02631;103115;30/06/2006;103995.40;21402.97;21804.11;;01571/0002;009;103115;30/06/2006;19;350.18;50.96;
AGIL02632;102930;20/06/2006;26453.75;364.74;379.56;;01629/0001;016;102930;20/06/2006;29;12.93;1.89;
AGIL02635;95685;20/12/2005;52536.87;14699.97;18536.27;;01588/0001;012;95685;28/04/2006;211;3360.17;476.13;
AGIL02635;96883;20/01/2006;56887.06;56887.06;69591.30;;01588/0001;013;96883;;180;11092.98;1611.26;
AGIL02635;98083;20/02/2006;50645.62;50645.62;60043.38;;01588/0001;014;98083;;149;8175.05;1222.71;
AGIL02635;99288;20/03/2006;54893.93;54893.93;63168.96;;01588/0001;015;99288;;121;7195.68;1079.35;
AGIL02635;100497;20/04/2006;56925.41;56925.41;63308.17;;01588/0001;016;100497;;90;5550.23;832.53;
AGIL02635;101702;20/05/2006;56430.52;56430.52;60648.70;;01588/0001;017;101702;;60;3667.98;550.20;
AGIL02635;102906;20/06/2006;56902.95;56902.95;58951.73;;01588/0001;018;102906;;29;1787.70;261.08;
AGIL02638;102900;20/06/2006;85989.39;85989.39;89055.16;;01577/0001;018;102900;;29;2675.18;390.59;
AGIL02641;102921;20/06/2006;14789.80;140.10;145.14;;01618/0002;014;102921;20/06/2006;29;4.40;0.64;
AGIL02644;102928;20/06/2006;16020.96;182.47;189.89;;01626/0001;016;102928;23/06/2006;29;6.47;0.95;
AGIL02646;101697;20/05/2006;6580.24;4077.56;4405.80;;01580/0001;017;101697;22/06/2006;60;285.43;42.81;
AGIL02646;102901;20/06/2006;6670.05;6670.05;6928.74;;01580/0001;018;102901;;29;225.67;33.02;
AGIL02650;101726;20/05/2006;17764.19;2963.39;3197.40;;01628/0001;014;101726;17/07/2006;60;203.49;30.52;
AGIL02650;102929;20/06/2006;18007.63;18007.63;18692.69;;01628/0001;015;102929;;29;597.65;87.41;
AGIL02654;103662;06/07/2006;81255.99;577.01;585.86;;01581/0001;018;103662;12/07/2006;13;7.71;1.14;
AGIL02654;103117;30/06/2006;59068.52;571.91;582.29;;01581/0002;005;103117;05/07/2006;19;9.06;1.32;
AGIL02656;102469;06/06/2006;67562.80;84.41;88.95;;01607/0001;016;102469;07/06/2006;43;3.95;0.59;
AGIL02656;103673;06/07/2006;66996.64;66996.64;68085.31;;01607/0001;017;103673;;13;948.37;140.30;
AGIL02670;103670;06/07/2006;51141.20;385.02;391.24;;01595/0001;018;103670;12/07/2006;13;5.42;0.80;
AGIL02670;102909;20/06/2006;55441.36;456.46;472.05;;01595/0002;009;102909;27/06/2006;29;13.61;1.98;
AGIL02672;102475;06/06/2006;13651.23;3617.44;3812.23;;01615/0001;016;102475;30/06/2006;43;169.38;25.41;
AGIL02672;103679;06/07/2006;13563.41;13563.41;13783.81;;01615/0001;017;103679;;13;192.00;28.40;
AGIL02689;102470;06/06/2006;20323.24;20323.24;21288.58;;01608/0001;016;102470;;43;839.43;125.91;
AGIL02689;103674;06/07/2006;20279.27;20279.27;20570.65;;01608/0001;017;103674;;13;253.89;37.49;
AGIL02690;102477;06/06/2006;75677.01;5561.67;5876.42;;01617/0001;016;102477;23/06/2006;43;273.70;41.05;
AGIL02690;103681;06/07/2006;75012.34;75012.34;76293.57;;01617/0001;017;103681;;13;1116.02;165.21;
AGIL02690;102920;20/06/2006;13435.73;583.86;604.88;;01617/0002;010;102920;05/07/2006;29;18.34;2.68;
AGIL02692;102476;06/06/2006;32136.12;32136.12;33866.50;;01616/0001;016;102476;;43;1504.68;225.70;
AGIL02692;103680;06/07/2006;31931.00;31931.00;32449.87;;01616/0001;017;103680;;13;452.00;66.87;
AGIL02693;102937;20/06/2006;32354.07;130.62;135.59;;01638/0001;015;102937;20/06/2006;29;4.34;0.63;
AGIL02699;102479;06/06/2006;4880.25;4880.25;5143.03;;01620/0001;016;102479;;43;228.50;34.28;
AGIL02699;103683;06/07/2006;4850.00;4850.00;4928.81;;01620/0001;017;103683;;13;68.65;10.16;
AGIL02700;103684;06/07/2006;18110.31;18100.64;18439.87;;01621/0002;015;103684;17/07/2006;13;295.44;43.79;
AGIL02700;103685;06/07/2006;2224.53;2224.53;2266.22;;01621/0003;015;103685;;13;36.31;5.38;
AGIL02705;102484;06/06/2006;22203.70;1911.48;2018.19;;01634/0001;015;102484;13/07/2006;43;92.79;13.92;
AGIL02705;103688;06/07/2006;22051.40;22051.40;22422.92;;01634/0001;016;103688;;13;323.62;47.90;
AGIL02714;100096;06/04/2006;33146.33;33146.33;37771.34;;01665/0001;011;100096;;104;4021.75;603.26;
AGIL02714;101298;06/05/2006;33055.51;33055.51;36337.37;;01665/0001;012;101298;;74;2853.79;428.07;
AGIL02715;92902;06/10/2005;22918.66;4906.94;6736.28;;01632/0001;007;92902;28/11/2005;286;1606.10;223.24;
AGIL02715;94096;06/11/2005;23171.64;23171.64;30875.69;;01632/0001;008;94096;;255;6762.26;941.79;
AGIL02715;95286;06/12/2005;24628.53;24628.53;31865.57;;01632/0001;009;95286;;225;6341.85;895.19;
AGIL02715;96468;06/01/2006;24721.77;24721.77;30998.32;;01632/0001;010;96468;;194;5488.78;787.77;
AGIL02715;97670;06/02/2006;24728.35;24728.35;30023.68;;01632/0001;011;97670;;163;4612.94;682.39;
AGIL02715;98866;06/03/2006;23917.75;23917.75;28167.33;;01632/0001;012;98866;;135;3695.29;554.29;
AGIL02715;100075;06/04/2006;24812.22;24812.22;28208.41;;01632/0001;013;100075;;104;2953.21;442.98;
AGIL02715;101279;06/05/2006;21787.20;21787.20;23909.10;;01632/0001;014;101279;;74;1845.13;276.77;
AGIL02715;102483;06/06/2006;24628.83;24628.83;26022.64;;01632/0001;015;102483;;43;1212.01;181.80;
AGIL02715;103687;06/07/2006;24501.54;24501.54;24920.03;;01632/0001;016;103687;;13;364.53;53.96;
AGIL02728;102934;20/06/2006;19842.21;19167.91;19946.84;;01633/0001;015;102934;20/06/2006;29;679.40;99.53;
AGIL02728;100731;28/04/2006;17068.26;15657.94;16970.42;;01633/0002;003;100731;17/05/2006;82;1141.29;171.19;
AGIL02728;101914;31/05/2006;17910.32;17910.32;18807.42;;01633/0002;004;101914;;49;780.09;117.01;
AGIL02728;103120;30/06/2006;17440.40;17440.40;17777.85;;01633/0002;005;103120;;19;294.55;42.90;
AGIL02743;102938;20/06/2006;25547.96;2391.31;2482.28;;01641/0001;015;102938;21/06/2006;29;79.36;11.61;
AGIL02746;103696;06/07/2006;2599.48;740.77;751.41;;01645/0001;015;103696;06/07/2006;13;9.27;1.37;
AGIL02751;102944;20/06/2006;77489.68;2101.91;2183.43;;01656/0001;014;102944;22/06/2006;29;71.11;10.41;
AGIL02753;102945;20/06/2006;14062.47;14062.47;14590.68;;01657/0001;014;102945;;29;460.83;67.38;
AGIL02757;102936;20/06/2006;4436.96;36.96;38.46;;01636/0001;015;102936;20/06/2006;29;1.31;0.19;
AGIL02762;102949;20/06/2006;5472.23;5472.23;5704.75;;01661/0001;014;102949;;29;202.78;29.74;
AGIL02762;102950;20/06/2006;5160.74;5160.74;5380.01;;01661/0002;014;102950;;29;191.23;28.04;
AGIL02762;102501;06/06/2006;6991.40;6991.40;7433.16;;01661/0003;013;102501;;43;384.14;57.62;
AGIL02762;103706;06/07/2006;7332.98;7332.98;7472.85;;01661/0003;014;103706;;13;121.81;18.06;
AGIL02762;102502;06/06/2006;4730.37;4730.37;5029.27;;01661/0004;013;102502;;43;259.91;38.99;
AGIL02762;103707;06/07/2006;5149.64;5149.64;5247.86;;01661/0004;014;103707;;13;85.54;12.68;
AGIL02762;101748;20/05/2006;6026.06;3582.18;3884.27;;01661/0005;011;101748;13/07/2006;60;262.69;39.40;
AGIL02762;102951;20/06/2006;6097.53;6097.53;6345.31;;01661/0005;012;102951;;29;216.12;31.66;
AGIL02767;102549;06/06/2006;34184.81;170.35;179.48;;01734/0001;009;102549;12/06/2006;43;7.94;1.19;
AGIL02767;103755;06/07/2006;34063.89;34063.89;34614.58;;01734/0001;010;103755;;13;479.73;70.96;
AGIL02767;101783;20/05/2006;13592.03;289.73;311.38;;01734/0002;008;101783;12/06/2006;60;18.83;2.82;
AGIL02767;102986;20/06/2006;13691.77;13691.77;14184.74;;01734/0002;009;102986;;29;430.15;62.82;
AGIL02769;102506;06/06/2006;28164.63;642.39;679.45;;01671/0001;013;102506;23/06/2006;43;32.23;4.83;
AGIL02769;103711;06/07/2006;30752.67;30752.67;31288.15;;01671/0001;014;103711;;13;466.42;69.06;
AGIL02769;102507;06/06/2006;8728.74;199.09;210.58;;01671/0002;013;102507;23/06/2006;43;9.99;1.50;
AGIL02769;103712;06/07/2006;9500.87;9500.87;9666.31;;01671/0002;014;103712;;13;144.10;21.34;
AGIL02778;101301;06/05/2006;3060.05;100.98;111.01;;01670/0001;012;101301;16/05/2006;74;8.72;1.31;
AGIL02778;102505;06/06/2006;3066.28;3066.28;3243.18;;01670/0001;013;102505;;43;153.83;23.07;
AGIL02778;103710;06/07/2006;3544.95;3544.95;3606.68;;01670/0001;014;103710;;13;53.77;7.96;
AGIL02779;103704;06/07/2006;3426.51;1271.93;1294.08;;01652/0001;015;103704;06/07/2006;13;19.29;2.86;
AGIL02786;103713;06/07/2006;43282.60;43282.60;44108.15;;01672/0001;014;103713;;13;718.97;106.58;
AGIL02786;103714;06/07/2006;7638.09;7638.09;7777.43;;01672/0002;013;103714;;13;121.36;17.98;
AGIL02800;101355;06/05/2006;48787.19;48787.19;53284.97;;01743/0001;007;101355;;74;3911.11;586.67;
AGIL02800;102558;06/06/2006;49197.56;49197.56;51833.12;;01743/0001;008;102558;;43;2291.79;343.77;
AGIL02800;103764;06/07/2006;48835.83;48835.83;49625.34;;01743/0001;009;103764;;13;687.77;101.74;
AGIL02815;102965;20/06/2006;4858.32;4858.32;5055.75;;01690/0001;013;102965;;29;172.20;25.23;
AGIL02822;102970;20/06/2006;84494.41;84494.41;87614.90;;01705/0001;011;102970;;29;2722.60;397.89;
AGIL02822;103737;06/07/2006;42714.29;42714.29;43404.84;;01705/0002;010;103737;;13;601.56;88.99;
AGIL02824;103730;06/07/2006;18947.12;18947.12;19261.30;;01698/0001;012;103730;;13;273.68;40.50;
AGIL02826;102964;20/06/2006;8678.75;357.33;370.52;;01685/0001;013;102964;19/06/2006;29;11.51;1.68;
AGIL02836;103777;06/07/2006;13832.92;13828.52;14034.85;;01776/0001;006;103777;13/07/2006;13;179.77;26.56;
AGIL02844;100572;20/04/2006;22901.74;8809.66;9822.77;;01724/0001;008;100572;30/06/2006;90;880.97;132.14;
AGIL02844;101777;20/05/2006;22523.56;22523.56;24250.37;;01724/0001;009;101777;;60;1501.57;225.24;
AGIL02844;102980;20/06/2006;22854.99;22854.99;23699.05;;01724/0001;010;102980;;29;736.44;107.62;
AGIL02856;102971;20/06/2006;23582.08;16190.45;16719.09;;01707/0001;012;102971;13/07/2006;29;461.44;67.20;
AGIL02868;102975;20/06/2006;113703.96;28618.76;29571.23;;01719/0001;010;102975;23/06/2006;29;831.33;121.14;
AGIL02870;103756;06/07/2006;33501.53;13480.99;13698.93;;01735/0001;010;103756;14/07/2006;13;189.86;28.08;
AGIL02872;102974;20/06/2006;31858.37;677.47;700.60;;01718/0001;011;102974;22/06/2006;29;20.19;2.94;
AGIL02877;103753;06/07/2006;15838.94;72.40;73.48;;01732/0001;010;103753;10/07/2006;13;0.94;0.14;
AGIL02877;103754;06/07/2006;7215.77;35.75;36.32;;01732/0002;010;103754;10/07/2006;13;0.50;0.07;
AGIL02879;103767;06/07/2006;19689.27;15651.53;15904.57;;01746/0001;009;103767;12/07/2006;13;220.43;32.61;
