AGIL02089;85643;1;06/04/2005;286658.72;19.1600;31;18135.24;4762.94;477.45;
AGIL02089;86794;1;06/05/2005;277677.44;19.1600;30;17991.84;4433.58;552.05;
AGIL02089;87966;1;06/06/2005;268552.76;19.1600;31;17846.15;4430.82;610.19;
AGIL02089;89133;1;06/07/2005;259282.39;19.1600;30;17698.14;4370.37;655.55;
AGIL02089;90313;1;06/08/2005;249864.01;19.1600;31;17547.76;4338.50;530.59;
AGIL02089;91496;1;06/09/2005;240295.25;19.1600;31;17394.97;4158.11;548.33;
AGIL02089;92680;1;06/10/2005;230573.70;19.1600;30;17239.75;3846.63;472.01;
AGIL02089;93875;1;06/11/2005;220696.93;19.1600;31;17082.05;3788.66;462.46;
AGIL02089;95064;1;06/12/2005;210662.46;19.1600;30;16921.84;3483.39;339.09;
AGIL02089;96248;1;06/01/2006;200467.78;19.1600;31;16759.06;3407.32;333.83;
AGIL02089;97450;1;06/02/2006;190110.32;19.1600;31;16593.69;3212.06;319.88;
AGIL02089;98653;1;06/03/2006;179587.49;19.1600;28;16425.67;2722.04;238.13;
AGIL02089;99861;1;06/04/2006;168896.64;19.1600;31;16254.98;2812.16;322.65;
AGIL02089;101067;1;06/05/2006;158035.10;19.1600;30;16081.55;2523.29;371.16;
AGIL02089;102279;1;06/06/2006;147000.13;19.1600;31;15905.36;2425.34;315.25;
AGIL02089;103484;1;06/07/2006;135788.97;19.1600;30;15726.36;2357.20;353.58;
AGIL02089;73395;1;06/05/2004;208031.95;18.5600;30;13659.74;3331.28;457.57;
AGIL02089;74475;1;06/06/2004;200807.33;18.5600;31;13548.00;3304.08;495.61;
AGIL02089;75563;1;06/07/2004;193470.97;18.5600;30;13434.53;3061.63;459.24;
AGIL02089;76667;1;06/08/2004;186021.14;18.5600;31;13319.31;3021.12;382.00;
AGIL02089;77790;1;06/09/2004;178456.09;18.5600;31;13202.30;2876.35;318.72;
AGIL02089;78905;1;06/10/2004;170774.03;18.5600;30;13083.48;2641.30;178.33;
AGIL02089;80004;1;06/11/2004;162973.15;18.5600;31;12962.83;2796.53;229.52;
AGIL02089;81099;1;06/12/2004;155051.62;18.5600;30;12840.31;2568.19;196.48;
AGIL02089;82215;1;06/01/2005;147007.57;18.5600;31;12715.90;2508.85;241.63;
AGIL02089;83350;1;06/02/2005;138839.11;18.5600;31;12589.56;2361.67;354.25;
AGIL02089;84493;1;06/03/2005;130544.31;18.5600;28;12461.27;1998.12;276.20;
AGIL02089;85644;1;06/04/2005;122121.22;18.5600;31;12330.99;2060.42;203.23;
AGIL02089;86795;1;06/05/2005;113567.85;18.5600;30;12198.70;1844.81;228.19;
AGIL02089;87967;1;06/06/2005;104882.19;18.5600;31;12064.36;1749.79;240.28;
AGIL02089;89134;1;06/07/2005;96062.19;18.5600;30;11927.94;1539.55;230.93;
AGIL02089;90314;1;06/08/2005;87105.77;18.5600;31;11789.42;1429.48;173.54;
AGIL02089;91497;1;06/09/2005;78010.83;18.5600;31;11648.75;1265.60;166.15;
AGIL02089;92681;1;06/10/2005;68775.22;18.5600;30;11505.90;1063.72;129.59;
AGIL02089;93876;1;06/11/2005;59396.76;18.5600;31;11360.85;949.29;115.02;
AGIL02089;95065;1;06/12/2005;49873.25;18.5600;30;11213.55;771.37;73.78;
AGIL02089;96249;1;06/01/2006;40202.44;18.5600;31;11063.98;642.52;61.87;
AGIL02089;97451;1;06/02/2006;30382.06;18.5600;31;10912.09;485.57;47.57;
AGIL02089;98654;1;06/03/2006;20409.79;18.5600;28;10757.85;294.63;25.18;
AGIL02089;99862;1;06/04/2006;10283.28;18.5600;31;10601.38;164.35;18.67;
AGIL02103;103480;1;06/07/2006;6050.18;15.3350;30;3139.50;95.51;14.33;
AGIL02103;102784;1;20/06/2006;21037.25;17.3150;31;2082.36;339.40;45.94;
AGIL02109;103487;1;06/07/2006;282383.08;19.5000;30;25953.54;4659.25;698.89;
AGIL02111;102787;1;20/06/2006;67007.02;18.5500;31;8319.31;1243.37;169.53;
AGIL02112;100369;1;20/04/2006;3963.58;17.6350;31;4094.04;66.25;8.83;
AGIL02114;103482;1;06/07/2006;124800.05;21.0000;30;28469.56;2299.61;344.94;
AGIL02116;100375;1;20/04/2006;13806.71;23.0000;31;7367.02;305.65;41.92;
AGIL02116;101583;1;20/05/2006;6968.95;23.0000;30;7236.09;149.30;20.68;
AGIL02121;99857;1;06/04/2006;3184.58;17.5000;31;3277.46;47.99;5.35;
AGIL02124;101576;1;20/05/2006;359567.97;18.5000;30;21925.01;5543.34;752.03;
AGIL02124;102788;1;20/06/2006;348729.64;18.5000;31;21757.92;5555.46;757.29;
AGIL02128;103486;1;06/07/2006;737215.31;18.5000;30;56422.16;11408.17;1711.23;
AGIL02130;101581;1;20/05/2006;21045.78;19.0000;30;4037.76;348.06;47.35;
AGIL02130;102792;1;20/06/2006;17674.46;19.0000;31;3984.39;302.05;41.28;
AGIL02160;97968;1;20/02/2006;13371.30;21.6000;31;931.72;248.71;24.40;
AGIL02160;99177;1;20/03/2006;12920.94;21.6000;28;923.62;301.27;31.73;
AGIL02160;100383;1;20/04/2006;12462.48;21.6000;31;915.36;317.28;43.25;
AGIL02160;101591;1;20/05/2006;11995.76;21.6000;30;906.96;223.74;30.82;
AGIL02160;102797;1;20/06/2006;11520.64;21.6000;31;898.41;221.52;30.63;
AGIL02169;102284;1;06/06/2006;3028.56;16.2900;31;3101.40;50.58;6.39;
AGIL02175;101080;1;06/05/2006;48981.75;17.0000;30;17485.89;754.78;110.74;
AGIL02175;102286;1;06/06/2006;32883.68;17.0000;31;17257.83;513.05;65.39;
AGIL02175;103490;1;06/07/2006;16557.55;17.0000;30;17026.69;234.57;35.18;
AGIL02182;102803;1;20/06/2006;178723.33;16.9200;31;29512.06;2604.00;351.64;
AGIL02191;102812;1;20/06/2006;184414.87;13.7400;31;64996.25;2181.94;287.09;
AGIL02191;103104;1;30/06/2006;1419106.72;15.0000;30;73239.26;17738.83;2660.83;
AGIL02197;102825;1;20/06/2006;57918.12;23.0000;31;10030.50;1212.69;168.56;
AGIL02201;99887;1;06/04/2006;20453.72;17.7525;31;5562.67;364.58;40.81;
AGIL02201;101091;1;06/05/2006;15442.61;17.6000;30;5495.11;259.91;38.17;
AGIL02201;102298;1;06/06/2006;10363.94;17.2900;31;5426.63;171.38;21.90;
AGIL02201;103502;1;06/07/2006;5216.79;17.3350;30;5357.47;75.36;11.30;
AGIL02210;103525;1;06/07/2006;226326.56;21.0000;30;18727.36;3960.71;594.11;
AGIL02216;103612;1;06/07/2006;891335.32;19.5000;30;86181.18;14484.20;2172.63;
AGIL02223;103524;1;06/07/2006;554989.40;18.0000;30;33474.33;8324.84;1248.73;
AGIL02225;103530;1;06/07/2006;255418.97;16.9000;30;17731.89;3747.73;562.16;
AGIL02239;103520;1;06/07/2006;24030.46;19.0000;30;12681.81;380.48;57.07;
AGIL02243;101716;1;20/05/2006;42858.48;21.6000;30;3240.40;831.60;114.52;
AGIL02243;102919;1;20/06/2006;41160.98;21.6000;31;3209.85;822.01;113.67;
AGIL02255;103529;1;06/07/2006;7683.31;18.0000;30;2753.62;126.46;18.97;
AGIL02262;103543;1;06/07/2006;189138.21;15.3350;30;14987.97;2464.73;369.71;
AGIL02287;102348;1;06/06/2006;98449.22;17.0000;31;16267.06;1590.94;202.74;
AGIL02287;103551;1;06/07/2006;84971.56;17.0000;30;16076.12;1328.84;199.32;
AGIL02305;103552;1;06/07/2006;207878.95;15.3350;30;38569.22;3012.22;451.84;
AGIL02310;103550;1;06/07/2006;106236.57;16.5000;30;20028.65;1601.05;240.16;
AGIL02318;103563;1;06/07/2006;276679.79;15.3300;30;40100.78;3944.79;591.72;
